continent,location,date,population,new_cases,new_vaccinations,total_vaccinations,RollingPeopleInfected,RollingPeopleVaccinated,percent_infected,percent_vaccinated
Asia,Lebanon,2021-03-15,6825442,1505,,104725,419953,95888,6.15,1.4
Asia,Lebanon,2021-03-16,6825442,3480,10439,115164,423433,106327,6.2,1.56
Asia,Lebanon,2021-03-17,6825442,3544,5726,120890,426977,112053,6.26,1.64
Asia,Lebanon,2021-03-18,6825442,3757,8597,129487,430734,120650,6.31,1.77
Asia,Lebanon,2021-03-19,6825442,3588,5790,135277,434322,126440,6.36,1.85
Asia,Lebanon,2021-03-20,6825442,2253,72,135349,436575,126512,6.4,1.85
Asia,Lebanon,2021-03-21,6825442,2993,3071,138420,439568,129583,6.44,1.9
Asia,Lebanon,2021-03-22,6825442,1446,9699,148119,441014,139282,6.46,2.04
Asia,Lebanon,2021-03-23,6825442,3851,9899,158018,444865,149181,6.52,2.19
Asia,Lebanon,2021-03-24,6825442,3856,7997,166015,448721,157178,6.57,2.3
Asia,Lebanon,2021-03-25,6825442,3560,8016,174031,452281,165194,6.63,2.42
Asia,Lebanon,2021-03-26,6825442,3100,6043,180074,455381,171237,6.67,2.51
Asia,Lebanon,2021-03-27,6825442,2957,1053,181127,458338,172290,6.72,2.52
Asia,Lebanon,2021-03-28,6825442,2724,5585,186712,461062,177875,6.76,2.61
Asia,Lebanon,2021-03-29,6825442,1277,7191,193903,462339,185066,6.77,2.71
Asia,Lebanon,2021-03-30,6825442,2668,13744,207647,465007,198810,6.81,2.91
Asia,Lebanon,2021-03-31,6825442,3393,8639,216286,468400,207449,6.86,3.04
Asia,Lebanon,2021-04-01,6825442,3562,6046,222332,471962,213495,6.91,3.13
Asia,Lebanon,2021-04-02,6825442,2963,3376,225708,474925,216871,6.96,3.18
Asia,Lebanon,2021-04-03,6825442,2188,134,225842,477113,217005,6.99,3.18
Asia,Lebanon,2021-04-04,6825442,2388,2208,228050,479501,219213,7.03,3.21
Asia,Lebanon,2021-04-05,6825442,1001,7253,235303,480502,226466,7.04,3.32
Asia,Lebanon,2021-04-06,6825442,2296,9469,244772,482798,235935,7.07,3.46
Asia,Lebanon,2021-04-07,6825442,3120,14381,259153,485918,250316,7.12,3.67
Asia,Lebanon,2021-04-08,6825442,3510,9425,268578,489428,259741,7.17,3.81
Asia,Lebanon,2021-04-09,6825442,2500,3801,272379,491928,263542,7.21,3.86
Asia,Lebanon,2021-04-10,6825442,2705,1208,273587,494633,264750,7.25,3.88
Asia,Lebanon,2021-04-12,6825442,1008,,285966,497854,264750,7.29,3.88
Asia,Lebanon,2021-04-13,6825442,1985,10199,296165,499839,274949,7.32,4.03
Asia,Lebanon,2021-04-14,6825442,2460,3,296168,502299,274952,7.36,4.03
Asia,Lebanon,2021-04-15,6825442,2501,24455,320623,504800,299407,7.4,4.39
Asia,Lebanon,2021-04-16,6825442,2008,2024,322647,506808,301431,7.43,4.42
Asia,Lebanon,2021-04-17,6825442,1695,121,322768,508503,301552,7.45,4.42
Asia,Lebanon,2021-04-18,6825442,1900,6684,329452,510403,308236,7.48,4.52
Asia,Lebanon,2021-04-19,6825442,995,13834,343286,511398,322070,7.49,4.72
Asia,Lebanon,2021-04-20,6825442,1608,8506,351792,513006,330576,7.52,4.84
Asia,Lebanon,2021-04-24,6825442,1511,,408532,519615,330576,7.61,4.84
Asia,Lebanon,2021-04-25,6825442,1324,7030,415562,520939,337606,7.63,4.95
Asia,Lebanon,2021-04-26,6825442,642,6343,421905,521581,343949,7.64,5.04
Asia,Lebanon,2021-04-27,6825442,1182,16363,438268,522763,360312,7.66,5.28
Asia,Lebanon,2021-04-28,6825442,1478,17007,455275,524241,377319,7.68,5.53
Asia,Lebanon,2021-04-29,6825442,1336,5885,461160,525577,383204,7.7,5.61
Asia,Lebanon,2021-04-30,6825442,1001,566,461726,526578,383770,7.71,5.62
Africa,Lesotho,2021-04-17,2142252,0,,16000,10709,,0.5,
Africa,Libya,2021-04-17,6871287,0,,750,171131,,2.49,
Europe,Liechtenstein,2021-01-04,38137,2,2,2,2224,2,5.83,0.01
Europe,Liechtenstein,2021-01-05,38137,22,0,2,2246,2,5.89,0.01
Europe,Liechtenstein,2021-01-06,38137,49,3,5,2295,5,6.02,0.01
Europe,Liechtenstein,2021-01-07,38137,14,1,6,2309,6,6.05,0.02
Europe,Liechtenstein,2021-01-08,38137,2,0,6,2311,6,6.06,0.02
Europe,Liechtenstein,2021-01-09,38137,18,0,6,2329,6,6.11,0.02
Europe,Liechtenstein,2021-01-10,38137,11,0,6,2340,6,6.14,0.02
Europe,Liechtenstein,2021-01-11,38137,6,0,6,2346,6,6.15,0.02
Europe,Liechtenstein,2021-01-12,38137,9,5,11,2355,11,6.18,0.03
Europe,Liechtenstein,2021-01-13,38137,15,0,11,2370,11,6.21,0.03
Europe,Liechtenstein,2021-01-14,38137,5,0,11,2375,11,6.23,0.03
Europe,Liechtenstein,2021-01-15,38137,3,0,11,2378,11,6.24,0.03
Europe,Liechtenstein,2021-01-16,38137,5,0,11,2383,11,6.25,0.03
Europe,Liechtenstein,2021-01-17,38137,6,0,11,2389,11,6.26,0.03
Europe,Liechtenstein,2021-01-18,38137,6,105,116,2395,116,6.28,0.3
Europe,Liechtenstein,2021-01-19,38137,3,75,191,2398,191,6.29,0.5
Europe,Liechtenstein,2021-01-20,38137,7,56,247,2405,247,6.31,0.65
Europe,Liechtenstein,2021-01-21,38137,10,66,313,2415,313,6.33,0.82
Europe,Liechtenstein,2021-01-22,38137,17,30,343,2432,343,6.38,0.9
Europe,Liechtenstein,2021-01-23,38137,5,0,343,2437,343,6.39,0.9
Europe,Liechtenstein,2021-01-24,38137,4,0,343,2441,343,6.4,0.9
Europe,Liechtenstein,2021-01-25,38137,13,75,418,2454,418,6.43,1.1
Europe,Liechtenstein,2021-01-26,38137,1,45,463,2455,463,6.44,1.21
Europe,Liechtenstein,2021-01-27,38137,3,0,463,2458,463,6.45,1.21
Europe,Liechtenstein,2021-01-28,38137,17,188,651,2475,651,6.49,1.71
Europe,Liechtenstein,2021-01-29,38137,9,190,841,2484,841,6.51,2.21
Europe,Liechtenstein,2021-01-30,38137,9,0,841,2493,841,6.54,2.21
Europe,Liechtenstein,2021-01-31,38137,0,0,841,2493,841,6.54,2.21
Europe,Liechtenstein,2021-02-01,38137,4,0,841,2497,841,6.55,2.21
Europe,Liechtenstein,2021-02-02,38137,0,0,841,2497,841,6.55,2.21
Europe,Liechtenstein,2021-02-03,38137,12,5,846,2509,846,6.58,2.22
Europe,Liechtenstein,2021-02-04,38137,4,0,846,2513,846,6.59,2.22
Europe,Liechtenstein,2021-02-05,38137,5,0,846,2518,846,6.6,2.22
Europe,Liechtenstein,2021-02-06,38137,0,0,846,2518,846,6.6,2.22
Europe,Liechtenstein,2021-02-07,38137,5,0,846,2523,846,6.62,2.22
Europe,Liechtenstein,2021-02-08,38137,3,105,951,2526,951,6.62,2.49
Europe,Liechtenstein,2021-02-09,38137,1,75,1026,2527,1026,6.63,2.69
Europe,Liechtenstein,2021-02-10,38137,5,53,1079,2532,1079,6.64,2.83
Europe,Liechtenstein,2021-02-11,38137,2,65,1144,2534,1144,6.64,3.0
Europe,Liechtenstein,2021-02-12,38137,3,30,1174,2537,1174,6.65,3.08
Europe,Liechtenstein,2021-02-13,38137,1,0,1174,2538,1174,6.65,3.08
Europe,Liechtenstein,2021-02-14,38137,1,0,1174,2539,1174,6.66,3.08
Europe,Liechtenstein,2021-02-15,38137,1,75,1249,2540,1249,6.66,3.28
Europe,Liechtenstein,2021-02-16,38137,0,245,1494,2540,1494,6.66,3.92
Europe,Liechtenstein,2021-02-17,38137,0,201,1695,2540,1695,6.66,4.44
Europe,Liechtenstein,2021-02-18,38137,2,120,1815,2542,1815,6.67,4.76
Europe,Liechtenstein,2021-02-19,38137,1,0,1815,2543,1815,6.67,4.76
Europe,Liechtenstein,2021-02-20,38137,2,0,1815,2545,1815,6.67,4.76
Europe,Liechtenstein,2021-02-21,38137,1,0,1815,2546,1815,6.68,4.76
Europe,Liechtenstein,2021-02-22,38137,4,203,2018,2550,2018,6.69,5.29
Europe,Liechtenstein,2021-02-23,38137,3,204,2222,2553,2222,6.69,5.83
Europe,Liechtenstein,2021-02-24,38137,0,0,2222,2553,2222,6.69,5.83
Europe,Liechtenstein,2021-02-25,38137,5,189,2411,2558,2411,6.71,6.32
Europe,Liechtenstein,2021-02-26,38137,6,190,2601,2564,2601,6.72,6.82
Europe,Liechtenstein,2021-02-27,38137,2,0,2601,2566,2601,6.73,6.82
Europe,Liechtenstein,2021-02-28,38137,1,0,2601,2567,2601,6.73,6.82
Europe,Liechtenstein,2021-03-01,38137,8,0,2601,2575,2601,6.75,6.82
Europe,Liechtenstein,2021-03-02,38137,1,0,2601,2576,2601,6.75,6.82
Europe,Liechtenstein,2021-03-03,38137,1,122,2723,2577,2723,6.76,7.14
Europe,Liechtenstein,2021-03-04,38137,5,196,2919,2582,2919,6.77,7.65
Europe,Liechtenstein,2021-03-05,38137,6,209,3128,2588,3128,6.79,8.2
Europe,Liechtenstein,2021-03-06,38137,1,0,3128,2589,3128,6.79,8.2
Europe,Liechtenstein,2021-03-07,38137,1,0,3128,2590,3128,6.79,8.2
Europe,Liechtenstein,2021-03-08,38137,2,0,3128,2592,3128,6.8,8.2
Europe,Liechtenstein,2021-03-09,38137,2,211,3339,2594,3339,6.8,8.76
Europe,Liechtenstein,2021-03-10,38137,0,201,3540,2594,3540,6.8,9.28
Europe,Liechtenstein,2021-03-11,38137,2,239,3779,2596,3779,6.81,9.91
Europe,Liechtenstein,2021-03-12,38137,5,0,3779,2601,3779,6.82,9.91
Europe,Liechtenstein,2021-03-13,38137,1,0,3779,2602,3779,6.82,9.91
Europe,Liechtenstein,2021-03-14,38137,10,0,3779,2612,3779,6.85,9.91
Europe,Liechtenstein,2021-03-15,38137,0,10,3789,2612,3789,6.85,9.94
Europe,Liechtenstein,2021-03-16,38137,3,215,4004,2615,4004,6.86,10.5
Europe,Liechtenstein,2021-03-17,38137,1,232,4236,2616,4236,6.86,11.11
Europe,Liechtenstein,2021-03-18,38137,4,130,4366,2620,4366,6.87,11.45
Europe,Liechtenstein,2021-03-19,38137,2,0,4366,2622,4366,6.88,11.45
Europe,Liechtenstein,2021-03-20,38137,5,0,4366,2627,4366,6.89,11.45
Europe,Liechtenstein,2021-03-21,38137,1,0,4366,2628,4366,6.89,11.45
Europe,Liechtenstein,2021-03-22,38137,4,203,4569,2632,4569,6.9,11.98
Europe,Liechtenstein,2021-03-23,38137,2,203,4772,2634,4772,6.91,12.51
Europe,Liechtenstein,2021-03-24,38137,2,239,5011,2636,5011,6.91,13.14
Europe,Liechtenstein,2021-03-25,38137,6,240,5251,2642,5251,6.93,13.77
Europe,Liechtenstein,2021-03-26,38137,3,239,5490,2645,5490,6.94,14.4
Europe,Liechtenstein,2021-03-27,38137,4,0,5490,2649,5490,6.95,14.4
Europe,Liechtenstein,2021-03-28,38137,9,0,5490,2658,5490,6.97,14.4
Europe,Liechtenstein,2021-03-29,38137,6,239,5729,2664,5729,6.99,15.02
Europe,Liechtenstein,2021-03-30,38137,0,250,5979,2664,5979,6.99,15.68
Europe,Liechtenstein,2021-03-31,38137,6,122,6101,2670,6101,7.0,16.0
Europe,Liechtenstein,2021-04-01,38137,5,197,6298,2675,6298,7.01,16.51
Europe,Liechtenstein,2021-04-02,38137,3,206,6504,2678,6504,7.02,17.05
Europe,Liechtenstein,2021-04-03,38137,1,0,6504,2679,6504,7.02,17.05
Europe,Liechtenstein,2021-04-04,38137,6,0,6504,2685,6504,7.04,17.05
Europe,Liechtenstein,2021-04-05,38137,12,0,6504,2697,6504,7.07,17.05
Europe,Liechtenstein,2021-04-06,38137,0,210,6714,2697,6714,7.07,17.6
Europe,Liechtenstein,2021-04-07,38137,5,200,6914,2702,6914,7.08,18.13
Europe,Liechtenstein,2021-04-08,38137,12,240,7154,2714,7154,7.12,18.76
Europe,Liechtenstein,2021-04-09,38137,8,260,7414,2722,7414,7.14,19.44
Europe,Liechtenstein,2021-04-10,38137,16,0,7414,2738,7414,7.18,19.44
Europe,Liechtenstein,2021-04-11,38137,15,0,7414,2753,7414,7.22,19.44
Europe,Liechtenstein,2021-04-12,38137,1,279,7693,2754,7693,7.22,20.17
Europe,Liechtenstein,2021-04-13,38137,14,275,7968,2768,7968,7.26,20.89
Europe,Liechtenstein,2021-04-14,38137,2,307,8275,2770,8275,7.26,21.7
Europe,Liechtenstein,2021-04-15,38137,10,297,8572,2780,8572,7.29,22.48
Europe,Liechtenstein,2021-04-16,38137,10,288,8860,2790,8860,7.32,23.23
Europe,Liechtenstein,2021-04-17,38137,14,0,8860,2804,8860,7.35,23.23
Europe,Liechtenstein,2021-04-18,38137,9,0,8860,2813,8860,7.38,23.23
Europe,Liechtenstein,2021-04-19,38137,10,558,9418,2823,9418,7.4,24.7
Europe,Liechtenstein,2021-04-20,38137,13,541,9959,2836,9959,7.44,26.11
Europe,Liechtenstein,2021-04-21,38137,13,498,10457,2849,10457,7.47,27.42
Europe,Liechtenstein,2021-04-22,38137,2,503,10960,2851,10960,7.48,28.74
Europe,Liechtenstein,2021-04-23,38137,4,497,11457,2855,11457,7.49,30.04
Europe,Liechtenstein,2021-04-24,38137,11,0,11457,2866,11457,7.52,30.04
Europe,Liechtenstein,2021-04-25,38137,18,0,11457,2884,11457,7.56,30.04
Europe,Liechtenstein,2021-04-26,38137,1,240,11697,2885,11697,7.56,30.67
Europe,Liechtenstein,2021-04-27,38137,18,249,11946,2903,11946,7.61,31.32
Europe,Liechtenstein,2021-04-28,38137,5,273,12219,2908,12219,7.63,32.04
Europe,Lithuania,2020-12-27,2722291,1687,,2421,131601,,4.83,
Europe,Lithuania,2020-12-28,2722291,1794,2788,5209,133395,2788,4.9,0.1
Europe,Lithuania,2020-12-29,2722291,2108,2973,8182,135503,5761,4.98,0.21
Europe,Lithuania,2020-12-30,2722291,3984,1532,9714,139487,7293,5.12,0.27
Europe,Lithuania,2020-12-31,2722291,2468,25,9739,141955,7318,5.21,0.27
Europe,Lithuania,2021-01-04,2722291,1377,,9741,149579,7318,5.49,0.27
Europe,Lithuania,2021-01-05,2722291,1641,623,10364,151220,7941,5.55,0.29
Europe,Lithuania,2021-01-06,2722291,2787,3500,13864,154007,11441,5.66,0.42
Europe,Lithuania,2021-01-07,2722291,2409,4170,18034,156416,15611,5.75,0.57
Europe,Lithuania,2021-01-08,2722291,2058,5178,23212,158474,20789,5.82,0.76
Europe,Lithuania,2021-01-09,2722291,1764,304,23516,160238,21093,5.89,0.77
Europe,Lithuania,2021-01-10,2722291,1503,3,23519,161741,21096,5.94,0.77
Europe,Lithuania,2021-01-11,2722291,774,2206,25725,162515,23302,5.97,0.86
Europe,Lithuania,2021-01-12,2722291,1012,2088,27813,163527,25390,6.01,0.93
Europe,Lithuania,2021-01-13,2722291,1764,6253,34066,165291,31643,6.07,1.16
Europe,Lithuania,2021-01-14,2722291,1445,8642,42708,166736,40285,6.12,1.48
Europe,Lithuania,2021-01-15,2722291,1224,7288,49996,167960,47573,6.17,1.75
Europe,Lithuania,2021-01-16,2722291,1234,1105,51101,169194,48678,6.22,1.79
Europe,Lithuania,2021-01-17,2722291,842,1132,52233,170036,49810,6.25,1.83
Europe,Lithuania,2021-01-18,2722291,477,4523,56756,170513,54333,6.26,2.0
Europe,Lithuania,2021-01-19,2722291,867,6286,63042,171380,60619,6.3,2.23
Europe,Lithuania,2021-01-20,2722291,1232,3474,66516,172612,64093,6.34,2.35
Europe,Lithuania,2021-01-21,2722291,1277,1549,68065,173889,65642,6.39,2.41
Europe,Lithuania,2021-01-22,2722291,1033,393,68458,174922,66035,6.43,2.43
Europe,Lithuania,2021-01-23,2722291,1007,8,68466,175929,66043,6.46,2.43
Europe,Lithuania,2021-01-25,2722291,541,,68568,177243,66043,6.51,2.43
Europe,Lithuania,2021-01-26,2722291,691,3149,71717,177934,69192,6.54,2.54
Europe,Lithuania,2021-01-27,2722291,1283,6903,78620,179217,76095,6.58,2.8
Europe,Lithuania,2021-01-28,2722291,943,7082,85702,180160,83177,6.62,3.06
Europe,Lithuania,2021-01-29,2722291,859,8077,93779,181019,91254,6.65,3.35
Europe,Lithuania,2021-01-30,2722291,721,644,94423,181740,91898,6.68,3.38
Europe,Lithuania,2021-01-31,2722291,803,8,94431,182543,91906,6.71,3.38
Europe,Lithuania,2021-02-01,2722291,355,2884,97315,182898,94790,6.72,3.48
Europe,Lithuania,2021-02-02,2722291,546,3912,101227,183444,98702,6.74,3.63
Europe,Lithuania,2021-02-03,2722291,764,6799,108026,184208,105501,6.77,3.88
Europe,Lithuania,2021-02-04,2722291,740,9865,117891,184948,115366,6.79,4.24
Europe,Lithuania,2021-02-05,2722291,653,7309,125200,185601,122675,6.82,4.51
Europe,Lithuania,2021-02-06,2722291,677,727,125927,186278,123402,6.84,4.53
Europe,Lithuania,2021-02-07,2722291,492,97,126024,186770,123499,6.86,4.54
Europe,Lithuania,2021-02-08,2722291,269,2663,128687,187039,126162,6.87,4.63
Europe,Lithuania,2021-02-09,2722291,382,2854,131541,187421,129016,6.88,4.74
Europe,Lithuania,2021-02-10,2722291,570,6152,137693,187991,135168,6.91,4.97
Europe,Lithuania,2021-02-11,2722291,1067,9065,146758,189058,144233,6.94,5.3
Europe,Lithuania,2021-02-12,2722291,607,7285,154043,189665,151518,6.97,5.57
Europe,Lithuania,2021-02-13,2722291,576,446,154489,190241,151964,6.99,5.58
Europe,Lithuania,2021-02-15,2722291,213,,159136,190937,151964,7.01,5.58
Europe,Lithuania,2021-02-16,2722291,327,507,159643,191264,152471,7.03,5.6
Europe,Lithuania,2021-02-17,2722291,557,8282,167925,191821,160753,7.05,5.91
Europe,Lithuania,2021-02-18,2722291,372,11328,179253,192193,172081,7.06,6.32
Europe,Lithuania,2021-02-19,2722291,793,10469,189722,192986,182550,7.09,6.71
Europe,Lithuania,2021-02-20,2722291,576,1009,190731,193562,183559,7.11,6.74
Europe,Lithuania,2021-02-22,2722291,282,,196206,194333,183559,7.14,6.74
Europe,Lithuania,2021-02-23,2722291,500,8655,204861,194833,192214,7.16,7.06
Europe,Lithuania,2021-02-24,2722291,648,11706,216567,195481,203920,7.18,7.49
Europe,Lithuania,2021-02-25,2722291,568,11862,228429,196049,215782,7.2,7.93
Europe,Lithuania,2021-02-26,2722291,641,10000,238429,196690,225782,7.23,8.29
Europe,Lithuania,2021-02-27,2722291,653,699,239128,197343,226481,7.25,8.32
Europe,Lithuania,2021-02-28,2722291,1802,425,239553,199145,226906,7.32,8.34
Europe,Lithuania,2021-03-01,2722291,253,7558,247111,199398,234464,7.32,8.61
Europe,Lithuania,2021-03-02,2722291,427,9333,256444,199825,243797,7.34,8.96
Europe,Lithuania,2021-03-03,2722291,526,11981,268425,200351,255778,7.36,9.4
Europe,Lithuania,2021-03-04,2722291,547,15437,283862,200898,271215,7.38,9.96
Europe,Lithuania,2021-03-05,2722291,437,13967,297829,201335,285182,7.4,10.48
Europe,Lithuania,2021-03-06,2722291,464,626,298455,201799,285808,7.41,10.5
Europe,Lithuania,2021-03-07,2722291,415,1,298456,202214,285809,7.43,10.5
Europe,Lithuania,2021-03-08,2722291,216,8896,307352,202430,294705,7.44,10.83
Europe,Lithuania,2021-03-09,2722291,470,11889,319241,202900,306594,7.45,11.26
Europe,Lithuania,2021-03-10,2722291,486,15630,334871,203386,322224,7.47,11.84
Europe,Lithuania,2021-03-11,2722291,606,1136,336007,203992,323360,7.49,11.88
Europe,Lithuania,2021-03-12,2722291,364,17921,353928,204356,341281,7.51,12.54
Europe,Lithuania,2021-03-13,2722291,598,1746,355674,204954,343027,7.53,12.6
Europe,Lithuania,2021-03-14,2722291,431,24,355698,205385,343051,7.54,12.6
Europe,Lithuania,2021-03-15,2722291,259,8042,363740,205644,351093,7.55,12.9
Europe,Lithuania,2021-03-16,2722291,646,10199,373939,206290,361292,7.58,13.27
Europe,Lithuania,2021-03-17,2722291,599,10536,384475,206889,371828,7.6,13.66
Europe,Lithuania,2021-03-18,2722291,580,8379,392854,207469,380207,7.62,13.97
Europe,Lithuania,2021-03-19,2722291,579,9247,402101,208048,389454,7.64,14.31
Europe,Lithuania,2021-03-20,2722291,602,734,402835,208650,390188,7.66,14.33
Europe,Lithuania,2021-03-21,2722291,361,32,402867,209011,390220,7.68,14.33
Europe,Lithuania,2021-03-22,2722291,329,8202,411069,209340,398422,7.69,14.64
Europe,Lithuania,2021-03-23,2722291,862,12842,423911,210202,411264,7.72,15.11
Europe,Lithuania,2021-03-24,2722291,809,17588,441499,211011,428852,7.75,15.75
Europe,Lithuania,2021-03-25,2722291,793,16918,458417,211804,445770,7.78,16.37
Europe,Lithuania,2021-03-26,2722291,872,16401,474818,212676,462171,7.81,16.98
Europe,Lithuania,2021-03-27,2722291,771,3145,477963,213447,465316,7.84,17.09
Europe,Lithuania,2021-03-28,2722291,494,184,478147,213941,465500,7.86,17.1
Europe,Lithuania,2021-03-29,2722291,424,7862,486009,214365,473362,7.87,17.39
Europe,Lithuania,2021-03-30,2722291,851,12819,498828,215216,486181,7.91,17.86
Europe,Lithuania,2021-03-31,2722291,903,20674,519502,216119,506855,7.94,18.62
